"행정구역별(시군구)","성별","연령",2023,2023,2023,2023,2023,2023,2023,2023
"행정구역별(시군구)","성별","연령",1인가구,주택_계,주택_단독주택,주택_아파트,주택_연립주택,주택_다세대 주택,주택_비주거용 건물 내 주택,주택 이외의 거처_계
"인천광역시","여자","85세 이상",9272,8909,2434,4192,219,1967,97,363
"광주광역시","계","합계",228970,211825,85472,115692,3639,4256,2766,17145
"광주광역시","계","20세 미만",1631,1570,1101,359,12,55,43,61
"광주광역시","계","20~24",17670,16254,11608,3441,249,615,341,1416
"광주광역시","계","25~29",27500,24005,12908,9319,524,841,413,3495
"광주광역시","계","30~34",23424,20581,8475,10886,423,505,292,2843
"광주광역시","계","35~39",15616,14051,5269,8081,295,250,156,1565
"광주광역시","계","40~44",16166,14723,5459,8599,235,264,166,1443
"광주광역시","계","45~49",15073,13796,5152,7985,224,262,173,1277
"광주광역시","계","50~54",17776,16406,6322,9349,255,268,212,1370
"광주광역시","계","55~59",17994,16764,6211,9807,269,252,225,1230
"광주광역시","계","60~64",20071,19033,6571,11629,305,296,232,1038
"광주광역시","계","65~69",17035,16359,5174,10497,252,238,198,676
"광주광역시","계","70~74",12498,12164,3594,8112,187,142,129,334
"광주광역시","계","75~79",10590,10407,2951,7098,172,108,78,183
"광주광역시","계","80~84",9305,9166,2714,6145,148,92,67,139
"광주광역시","계","85세 이상",6621,6546,1963,4385,89,68,41,75
"광주광역시","남자","합계",113705,103706,48626,49321,1710,2416,1633,9999
"광주광역시","남자","20세 미만",731,711,485,179,7,24,16,20
"광주광역시","남자","20~24",7605,7134,5210,1354,96,301,173,471
"광주광역시","남자","25~29",14613,12951,7463,4539,228,468,253,1662
"광주광역시","남자","30~34",14486,12793,5587,6456,251,307,192,1693
"광주광역시","남자","35~39",10208,9205,3621,5126,184,162,112,1003
"광주광역시","남자","40~44",10585,9605,3895,5263,138,187,122,980
"광주광역시","남자","45~49",9685,8791,3777,4561,143,187,123,894
"광주광역시","남자","50~54",10753,9774,4601,4691,148,188,146,979
"광주광역시","남자","55~59",9562,8706,4202,4043,142,168,151,856
"광주광역시","남자","60~64",9017,8343,3864,4064,130,163,122,674
"광주광역시","남자","65~69",6914,6500,2708,3466,92,131,103,414
"광주광역시","남자","70~74",3979,3789,1459,2152,61,60,57,190
"광주광역시","남자","75~79",2571,2485,845,1530,43,37,30,86
"광주광역시","남자","80~84",1789,1737,573,1101,27,19,17,52
"광주광역시","남자","85세 이상",1207,1182,336,796,20,14,16,25
"광주광역시","여자","합계",115265,108119,36846,66371,1929,1840,1133,7146
"광주광역시","여자","20세 미만",900,859,616,180,5,31,27,41
"광주광역시","여자","20~24",10065,9120,6398,2087,153,314,168,945
"광주광역시","여자","25~29",12887,11054,5445,4780,296,373,160,1833
"광주광역시","여자","30~34",8938,7788,2888,4430,172,198,100,1150
"광주광역시","여자","35~39",5408,4846,1648,2955,111,88,44,562
"광주광역시","여자","40~44",5581,5118,1564,3336,97,77,44,463
"광주광역시","여자","45~49",5388,5005,1375,3424,81,75,50,383
"광주광역시","여자","50~54",7023,6632,1721,4658,107,80,66,391
"광주광역시","여자","55~59",8432,8058,2009,5764,127,84,74,374
"광주광역시","여자","60~64",11054,10690,2707,7565,175,133,110,364
"광주광역시","여자","65~69",10121,9859,2466,7031,160,107,95,262
"광주광역시","여자","70~74",8519,8375,2135,5960,126,82,72,144
"광주광역시","여자","75~79",8019,7922,2106,5568,129,71,48,97
"광주광역시","여자","80~84",7516,7429,2141,5044,121,73,50,87
"광주광역시","여자","85세 이상",5414,5364,1627,3589,69,54,25,50
"대전광역시","계","합계",257934,245457,131766,94769,3528,11666,3728,12477
"대전광역시","계","20세 미만",4059,3975,3576,271,9,44,75,84
"대전광역시","계","20~24",32554,31341,26398,3419,185,595,744,1213
"대전광역시","계","25~29",39698,37114,25555,9412,387,1025,735,2584
"대전광역시","계","30~34",28467,26420,14917,9952,306,864,381,2047
"대전광역시","계","35~39",16461,15390,7834,6588,205,540,223,1071
"대전광역시","계","40~44",15074,14188,6809,6476,171,548,184,886
"대전광역시","계","45~49",13971,13201,6289,5955,195,583,179,770
"대전광역시","계","50~54",17164,16219,7633,7315,216,853,202,945
"대전광역시","계","55~59",16699,15880,7027,7411,236,984,222,819
"대전광역시","계","60~64",19677,18864,7729,9184,366,1334,251,813
"대전광역시","계","65~69",17420,16836,6353,8578,346,1346,213,584
"대전광역시","계","70~74",12132,11850,3974,6454,303,1001,118,282
"대전광역시","계","75~79",9657,9476,3017,5295,239,832,93,181
"대전광역시","계","80~84",8432,8315,2601,4769,221,656,68,117
"대전광역시","계","85세 이상",6469,6388,2054,3690,143,461,40,81
"대전광역시","남자","합계",131826,124117,75404,39987,1553,5058,2115,7709
"대전광역시","남자","20세 미만",2134,2097,1913,123,5,18,38,37
"대전광역시","남자","20~24",15655,15128,13134,1317,79,243,355,527
"대전광역시","남자","25~29",22430,21057,15217,4646,191,549,454,1373
"대전광역시","남자","30~34",17936,16649,9734,5927,186,536,266,1287
"대전광역시","남자","35~39",10742,10036,5336,4116,113,326,145,706
"대전광역시","남자","40~44",9445,8832,4606,3627,108,366,125,613
"대전광역시","남자","45~49",8632,8081,4295,3172,125,371,118,551
"대전광역시","남자","50~54",10062,9361,5211,3416,125,477,132,701
"대전광역시","남자","55~59",8853,8237,4509,2988,123,473,144,616
"대전광역시","남자","60~64",9062,8455,4437,3204,142,538,134,607
"대전광역시","남자","65~69",7073,6680,3249,2744,127,458,102,393
"대전광역시","남자","70~74",4085,3936,1657,1835,97,295,52,149
"대전광역시","남자","75~79",2586,2506,1032,1208,51,185,30,80
"대전광역시","남자","80~84",1829,1784,658,936,46,131,13,45
"대전광역시","남자","85세 이상",1302,1278,416,728,35,92,7,24
"대전광역시","여자","합계",126108,121340,56362,54782,1975,6608,1613,4768
"대전광역시","여자","20세 미만",1925,1878,1663,148,X,26,37,47
"대전광역시","여자","20~24",16899,16213,13264,2102,106,352,389,686
"대전광역시","여자","25~29",17268,16057,10338,4766,196,476,281,1211
"대전광역시","여자","30~34",10531,9771,5183,4025,120,328,115,760
"대전광역시","여자","35~39",5719,5354,2498,2472,92,214,78,365
"대전광역시","여자","40~44",5629,5356,2203,2849,63,182,59,273
"대전광역시","여자","45~49",5339,5120,1994,2783,70,212,61,219
"대전광역시","여자","50~54",7102,6858,2422,3899,91,376,70,244
"대전광역시","여자","55~59",7846,7643,2518,4423,113,511,78,203
"대전광역시","여자","60~64",10615,10409,3292,5980,224,796,117,206
"대전광역시","여자","65~69",10347,10156,3104,5834,219,888,111,191
"대전광역시","여자","70~74",8047,7914,2317,4619,206,706,66,133
"대전광역시","여자","75~79",7071,6970,1985,4087,188,647,63,101
"대전광역시","여자","80~84",6603,6531,1943,3833,175,525,55,72
"대전광역시","여자","85세 이상",5167,5110,1638,2962,108,369,33,57
"울산광역시","계","합계",141595,130335,62457,55607,2207,7481,2583,11260
"울산광역시","계","20세 미만",342,322,193,106,X,16,7,20
"울산광역시","계","20~24",5054,4442,3188,752,71,300,131,612
"울산광역시","계","25~29",14148,11834,6842,3810,259,697,226,2314
"울산광역시","계","30~34",13944,11902,5538,5282,218,626,238,2042
"울산광역시","계","35~39",9404,8478,3671,4143,124,394,146,926
"울산광역시","계","40~44",10721,9837,4391,4656,132,506,152,884
"울산광역시","계","45~49",10358,9546,4474,4251,127,516,178,812
"울산광역시","계","50~54",12802,11891,5681,5090,171,708,241,911
"울산광역시","계","55~59",12923,12090,5625,5255,205,725,280,833
"울산광역시","계","60~64",14912,14156,6321,6362,251,910,312,756
"울산광역시","계","65~69",13187,12627,5688,5709,221,739,270,560
"울산광역시","계","70~74",8952,8704,3894,3946,176,532,156,248
"울산광역시","계","75~79",6444,6281,2848,2847,119,363,104,163
"울산광역시","계","80~84",5150,5044,2383,2211,79,290,81,106
"울산광역시","계","85세 이상",3254,3181,1720,1187,54,159,61,73
"울산광역시","남자","합계",78502,71375,38004,26713,1179,3989,1490,7127
"울산광역시","남자","20세 미만",175,167,106,49,X,6,6,8
"울산광역시","남자","20~24",2811,2495,1848,376,40,157,74,316
"울산광역시","남자","25~29",9265,7868,4725,2324,187,479,153,1397
"울산광역시","남자","30~34",9940,8606,4126,3696,155,457,172,1334
"울산광역시","남자","35~39",6975,6351,2796,3054,94,304,103,624
"울산광역시","남자","40~44",7706,7123,3318,3193,100,396,116,583
"울산광역시","남자","45~49",7025,6462,3332,2564,88,352,126,563
"울산광역시","남자","50~54",8105,7461,4113,2628,114,447,159,644
"울산광역시","남자","55~59",7364,6791,3807,2307,116,382,179,573
"울산광역시","남자","60~64",7249,6767,3757,2351,98,399,162,482
"울산광역시","남자","65~69",5435,5076,2814,1802,80,270,110,359
"울산광역시","남자","70~74",3096,2968,1574,1118,50,163,63,128
"울산광역시","남자","75~79",1734,1669,870,662,28,81,28,65
"울산광역시","남자","80~84",1054,1022,536,387,18,59,22,32
"울산광역시","남자","85세 이상",568,549,282,202,11,37,17,19
"울산광역시","여자","합계",63093,58960,24453,28894,1028,3492,1093,4133
"울산광역시","여자","20세 미만",167,155,87,57,X,10,X,12
"울산광역시","여자","20~24",2243,1947,1340,376,31,143,57,296
"울산광역시","여자","25~29",4883,3966,2117,1486,72,218,73,917
"울산광역시","여자","30~34",4004,3296,1412,1586,63,169,66,708
"울산광역시","여자","35~39",2429,2127,875,1089,30,90,43,302
"울산광역시","여자","40~44",3015,2714,1073,1463,32,110,36,301
"울산광역시","여자","45~49",3333,3084,1142,1687,39,164,52,249
"울산광역시","여자","50~54",4697,4430,1568,2462,57,261,82,267
"울산광역시","여자","55~59",5559,5299,1818,2948,89,343,101,260
"울산광역시","여자","60~64",7663,7389,2564,4011,153,511,150,274
"울산광역시","여자","65~69",7752,7551,2874,3907,141,469,160,201
"울산광역시","여자","70~74",5856,5736,2320,2828,126,369,93,120
"울산광역시","여자","75~79",4710,4612,1978,2185,91,282,76,98
"울산광역시","여자","80~84",4096,4022,1847,1824,61,231,59,74
"울산광역시","여자","85세 이상",2686,2632,1438,985,43,122,44,54
"세종특별자치시","계","합계",51655,48783,16033,31410,546,514,280,2872
"세종특별자치시","계","20세 미만",753,746,638,92,X,X,13,7
"세종특별자치시","계","20~24",6211,6029,4876,990,57,56,50,182
"세종특별자치시","계","25~29",7768,7100,2339,4559,114,59,29,668
"세종특별자치시","계","30~34",7596,7049,1062,5853,79,37,18,547
"세종특별자치시","계","35~39",4606,4345,649,3620,29,27,20,261
"세종특별자치시","계","40~44",4043,3830,666,3104,24,27,9,213
"세종특별자치시","계","45~49",3402,3221,616,2531,29,29,16,181
"세종특별자치시","계","50~54",3549,3370,768,2518,34,30,20,179
"세종특별자치시","계","55~59",3029,2861,755,2006,39,43,18,168
"세종특별자치시","계","60~64",3007,2856,861,1877,33,64,21,151
"세종특별자치시","계","65~69",2594,2485,739,1644,34,47,21,109
"세종특별자치시","계","70~74",1704,1637,550,1018,29,27,13,67
"세종특별자치시","계","75~79",1271,1210,455,694,19,28,14,61
"세종특별자치시","계","80~84",1167,1123,529,539,12,31,12,44
"세종특별자치시","계","85세 이상",955,921,530,365,12,8,6,34
"세종특별자치시","남자","합계",26690,25065,9576,14730,299,300,160,1625
"세종특별자치시","남자","20세 미만",364,363,307,47,X,X,8,X
"세종특별자치시","남자","20~24",2931,2875,2461,334,25,34,21,56
"세종특별자치시","남자","25~29",4142,3811,1788,1896,64,45,18,331
"세종특별자치시","남자","30~34",4536,4220,805,3334,43,25,13,316
"세종특별자치시","남자","35~39",2966,2802,501,2242,23,23,13,164
"세종특별자치시","남자","40~44",2444,2292,537,1712,19,17,7,152
"세종특별자치시","남자","45~49",1930,1799,467,1276,21,24,11,131
"세종특별자치시","남자","50~54",1947,1820,583,1178,25,23,11,127
"세종특별자치시","남자","55~59",1563,1446,545,838,26,26,11,117
"세종특별자치시","남자","60~64",1445,1345,574,698,22,36,15,100
"세종특별자치시","남자","65~69",1047,984,410,532,14,19,9,63
"세종특별자치시","남자","70~74",576,544,240,275,10,12,7,32
"세종특별자치시","남자","75~79",345,327,131,181,X,6,7,18
"세종특별자치시","남자","80~84",247,233,118,100,X,7,6,14
"세종특별자치시","남자","85세 이상",207,204,109,87,X,X,X,X
"세종특별자치시","여자","합계",24965,23718,6457,16680,247,214,120,1247
"세종특별자치시","여자","20세 미만",389,383,331,45,X,X,5,6
"세종특별자치시","여자","20~24",3280,3154,2415,656,32,22,29,126
"세종특별자치시","여자","25~29",3626,3289,551,2663,50,14,11,337
"세종특별자치시","여자","30~34",3060,2829,257,2519,36,12,5,231
"세종특별자치시","여자","35~39",1640,1543,148,1378,6,X,7,97
"세종특별자치시","여자","40~44",1599,1538,129,1392,5,10,X,61
"세종특별자치시","여자","45~49",1472,1422,149,1255,8,5,5,50
"세종특별자치시","여자","50~54",1602,1550,185,1340,9,7,9,52
"세종특별자치시","여자","55~59",1466,1415,210,1168,13,17,7,51
"세종특별자치시","여자","60~64",1562,1511,287,1179,11,28,6,51
"세종특별자치시","여자","65~69",1547,1501,329,1112,20,28,12,46
"세종특별자치시","여자","70~74",1128,1093,310,743,19,15,6,35
"세종특별자치시","여자","75~79",926,883,324,513,17,22,7,43
"세종특별자치시","여자","80~84",920,890,411,439,10,24,6,30
"세종특별자치시","여자","85세 이상",748,717,421,278,10,5,X,31
"경기도","계","합계",1714629,1462310,527639,673768,32971,203833,24099,252319
"경기도","계","20세 미만",6341,5381,3501,1110,53,518,199,960
"경기도","계","20~24",74070,57266,32255,13937,842,8367,1865,16804
"경기도","계","25~29",193786,140704,58812,54474,2592,21968,2858,53082
"경기도","계","30~34",202773,156917,53337,77341,2974,20934,2331,45856
"경기도","계","35~39",135039,109869,35150,57361,1882,13950,1526,25170
"경기도","계","40~44",133400,111673,36919,55965,2130,15035,1624,21727
"경기도","계","45~49",122051,103932,36714,48547,2068,14917,1686,18119
"경기도","계","50~54",144030,124504,46321,55166,2736,18099,2182,19526
"경기도","계","55~59",139536,123720,47603,52403,2966,18337,2411,15816
"경기도","계","60~64",157321,143278,52795,63463,3721,20735,2564,14043
"경기도","계","65~69",135889,126426,43639,59925,3396,17439,2027,9463
"경기도","계","70~74",90361,85812,27160,43328,2446,11742,1136,4549
"경기도","계","75~79",74470,71494,21523,37428,2151,9622,770,2976
"경기도","계","80~84",61177,58888,18151,30737,1825,7620,555,2289
"경기도","계","85세 이상",44385,42446,13759,22583,1189,4550,365,1939
"경기도","남자","합계",926041,772390,322325,310898,15306,108690,15171,153651
"경기도","남자","20세 미만",2942,2544,1684,512,20,240,88,398
"경기도","남자","20~24",34459,27945,16699,5991,361,3968,926,6514
"경기도","남자","25~29",112177,84508,38672,29254,1397,13338,1847,27669
"경기도","남자","30~34",133870,105077,38016,49081,1861,14465,1654,28793
"경기도","남자","35~39",92024,75661,25431,38252,1247,9623,1108,16363
"경기도","남자","40~44",88911,74573,26688,35046,1380,10265,1194,14338
"경기도","남자","45~49",78748,66293,26304,27705,1283,9758,1243,12455
"경기도","남자","50~54",89007,75022,32879,27960,1577,11045,1561,13985
"경기도","남자","55~59",80052,68327,32309,22800,1497,10018,1703,11725
"경기도","남자","60~64",78876,68887,32637,23383,1569,9709,1589,9989
"경기도","남자","65~69",58540,52359,23499,19430,1238,7026,1166,6181
"경기도","남자","70~74",32324,29759,12332,12177,750,3983,517,2565
"경기도","남자","75~79",20868,19550,7445,8716,514,2574,301,1318
"경기도","남자","80~84",13974,13134,4818,6085,362,1694,175,840
"경기도","남자","85세 이상",9269,8751,2912,4506,250,984,99,518
"경기도","여자","합계",788588,689920,205314,362870,17665,95143,8928,98668
"경기도","여자","20세 미만",3399,2837,1817,598,33,278,111,562
"경기도","여자","20~24",39611,29321,15556,7946,481,4399,939,10290
"경기도","여자","25~29",81609,56196,20140,25220,1195,8630,1011,25413
"경기도","여자","30~34",68903,51840,15321,28260,1113,6469,677,17063
"경기도","여자","35~39",43015,34208,9719,19109,635,4327,418,8807
"경기도","여자","40~44",44489,37100,10231,20919,750,4770,430,7389
"경기도","여자","45~49",43303,37639,10410,20842,785,5159,443,5664
"경기도","여자","50~54",55023,49482,13442,27206,1159,7054,621,5541
"경기도","여자","55~59",59484,55393,15294,29603,1469,8319,708,4091
"경기도","여자","60~64",78445,74391,20158,40080,2152,11026,975,4054
"경기도","여자","65~69",77349,74067,20140,40495,2158,10413,861,3282
"경기도","여자","70~74",58037,56053,14828,31151,1696,7759,619,1984
"경기도","여자","75~79",53602,51944,14078,28712,1637,7048,469,1658
"경기도","여자","80~84",47203,45754,13333,24652,1463,5926,380,1449
"경기도","여자","85세 이상",35116,33695,10847,18077,939,3566,266,1421
"강원특별자치도","계","합계",271097,257335,140962,99879,6754,3940,5800,13762
"강원특별자치도","계","20세 미만",1525,1355,1027,250,11,17,50,170
"강원특별자치도","계","20~24",19720,18707,15054,2708,154,180,611,1013
"강원특별자치도","계","25~29",23309,21389,12794,7278,482,349,486,1920
"강원특별자치도","계","30~34",18656,17187,8159,8063,372,278,315,1469
"강원특별자치도","계","35~39",12327,11575,4992,5915,244,177,247,752
"강원특별자치도","계","40~44",13584,12726,5656,6232,323,216,299,858
"강원특별자치도","계","45~49",14898,14014,6328,6689,384,241,372,884
"강원특별자치도","계","50~54",20761,19545,9344,8858,514,325,504,1216
"강원특별자치도","계","55~59",24231,22870,11746,9424,627,394,679,1361
"강원특별자치도","계","60~64",30485,28917,15606,11366,771,459,715,1568
"강원특별자치도","계","65~69",27684,26569,14348,10421,826,397,577,1115
"강원특별자치도","계","70~74",18509,17944,9791,6938,605,269,341,565
"강원특별자치도","계","75~79",16778,16379,9140,6195,543,254,247,399
"강원특별자치도","계","80~84",16175,15896,9329,5579,541,242,205,279
"강원특별자치도","계","85세 이상",12455,12262,7648,3963,357,142,152,193
"강원특별자치도","남자","합계",136553,128013,75666,44117,3133,1900,3197,8540
"강원특별자치도","남자","20세 미만",835,720,547,128,6,8,31,115
"강원특별자치도","남자","20~24",10939,10361,8489,1383,73,82,334,578
"강원특별자치도","남자","25~29",14066,12984,8214,3979,299,191,301,1082
"강원특별자치도","남자","30~34",12014,11094,5479,4959,255,187,214,920
"강원특별자치도","남자","35~39",8061,7567,3354,3759,161,116,177,494
"강원특별자치도","남자","40~44",8660,8042,3801,3713,216,127,185,618
"강원특별자치도","남자","45~49",9247,8568,4358,3609,234,137,230,679
"강원특별자치도","남자","50~54",12483,11616,6319,4484,314,185,314,867
"강원특별자치도","남자","55~59",13730,12784,7548,4234,357,234,411,946
"강원특별자치도","남자","60~64",16170,15154,9511,4615,385,242,401,1016
"강원특별자치도","남자","65~69",13075,12422,7739,3877,343,169,294,653
"강원특별자치도","남자","70~74",6936,6670,4116,2137,192,86,139,266
"강원특별자치도","남자","75~79",4666,4495,2735,1488,133,62,77,171
"강원특별자치도","남자","80~84",3368,3276,2029,1041,99,50,57,92
"강원특별자치도","남자","85세 이상",2303,2260,1427,711,66,24,32,43
"강원특별자치도","여자","합계",134544,129322,65296,55762,3621,2040,2603,5222
"강원특별자치도","여자","20세 미만",690,635,480,122,5,9,19,55
"강원특별자치도","여자","20~24",8781,8346,6565,1325,81,98,277,435
"강원특별자치도","여자","25~29",9243,8405,4580,3299,183,158,185,838
"강원특별자치도","여자","30~34",6642,6093,2680,3104,117,91,101,549
"강원특별자치도","여자","35~39",4266,4008,1638,2156,83,61,70,258
"강원특별자치도","여자","40~44",4924,4684,1855,2519,107,89,114,240
"강원특별자치도","여자","45~49",5651,5446,1970,3080,150,104,142,205
"강원특별자치도","여자","50~54",8278,7929,3025,4374,200,140,190,349
"강원특별자치도","여자","55~59",10501,10086,4198,5190,270,160,268,415
"강원특별자치도","여자","60~64",14315,13763,6095,6751,386,217,314,552
"강원특별자치도","여자","65~69",14609,14147,6609,6544,483,228,283,462
"강원특별자치도","여자","70~74",11573,11274,5675,4801,413,183,202,299
"강원특별자치도","여자","75~79",12112,11884,6405,4707,410,192,170,228
"강원특별자치도","여자","80~84",12807,12620,7300,4538,442,192,148,187
"강원특별자치도","여자","85세 이상",10152,10002,6221,3252,291,118,120,150
"충청북도","계","합계",277373,263524,142186,106996,4603,5819,3920,13849
"충청북도","계","20세 미만",2025,1982,1693,214,X,22,50,43
"충청북도","계","20~24",20842,20134,16447,2919,86,272,410,708
"충청북도","계","25~29",30551,28136,17233,9639,262,591,411,2415
"충청북도","계","30~34",25777,23936,11711,11209,247,459,310,1841
"충청북도","계","35~39",16041,15037,6683,7674,175,317,188,1004
"충청북도","계","40~44",15982,15141,6679,7734,217,330,181,841
"충청북도","계","45~49",15964,15034,6603,7578,241,377,235,930
"충청북도","계","50~54",20571,19264,8785,9306,360,493,320,1307
"충청북도","계","55~59",23250,21898,10458,10065,442,578,355,1352
"충청북도","계","60~64",27235,25875,12938,11317,575,634,411,1360
"충청북도","계","65~69",23609,22663,11569,9618,551,544,381,946
"충청북도","계","70~74",16186,15724,8119,6565,421,384,235,462
"충청북도","계","75~79",13777,13492,7384,5155,424,352,177,285
"충청북도","계","80~84",14038,13845,8472,4574,364,289,146,193
"충청북도","계","85세 이상",11525,11363,7412,3429,235,177,110,162
"충청북도","남자","합계",146383,137607,79498,51024,1985,2937,2163,8776
"충청북도","남자","20세 미만",1051,1033,898,98,X,9,26,18
"충청북도","남자","20~24",10604,10315,8591,1341,42,133,208,289
"충청북도","남자","25~29",18919,17641,11350,5444,163,407,277,1278
"충청북도","남자","30~34",17922,16739,8536,7467,165,353,218,1183
"충청북도","남자","35~39",11127,10433,4762,5192,125,226,128,694
"충청북도","남자","40~44",10747,10123,4740,4887,142,226,128,624
"충청북도","남자","45~49",10234,9535,4641,4324,161,241,168,699
"충청북도","남자","50~54",12557,11557,6039,4811,208,289,210,1000
"충청북도","남자","55~59",13144,12162,6837,4576,226,317,206,982
"충청북도","남자","60~64",14116,13204,7832,4621,262,276,213,912
"충청북도","남자","65~69",10837,10240,6265,3443,171,200,161,597
"충청북도","남자","70~74",6046,5796,3445,2030,114,108,99,250
"충청북도","남자","75~79",3836,3699,2253,1220,96,67,63,137
"충청북도","남자","80~84",2957,2884,1870,878,57,49,30,73
"충청북도","남자","85세 이상",2286,2246,1439,692,51,36,28,40
"충청북도","여자","합계",130990,125917,62688,55972,2618,2882,1757,5073
"충청북도","여자","20세 미만",974,949,795,116,X,13,24,25
"충청북도","여자","20~24",10238,9819,7856,1578,44,139,202,419
"충청북도","여자","25~29",11632,10495,5883,4195,99,184,134,1137
"충청북도","여자","30~34",7855,7197,3175,3742,82,106,92,658
"충청북도","여자","35~39",4914,4604,1921,2482,50,91,60,310
"충청북도","여자","40~44",5235,5018,1939,2847,75,104,53,217
"충청북도","여자","45~49",5730,5499,1962,3254,80,136,67,231
"충청북도","여자","50~54",8014,7707,2746,4495,152,204,110,307
"충청북도","여자","55~59",10106,9736,3621,5489,216,261,149,370
"충청북도","여자","60~64",13119,12671,5106,6696,313,358,198,448
"충청북도","여자","65~69",12772,12423,5304,6175,380,344,220,349
"충청북도","여자","70~74",10140,9928,4674,4535,307,276,136,212
"충청북도","여자","75~79",9941,9793,5131,3935,328,285,114,148
"충청북도","여자","80~84",11081,10961,6602,3696,307,240,116,120
"충청북도","여자","85세 이상",9239,9117,5973,2737,184,141,82,122
"충청남도","계","합계",354747,330160,179150,127196,6530,12761,4523,24587
"충청남도","계","20세 미만",2791,2649,2075,410,17,64,83,142
"충청남도","계","20~24",25089,23352,17407,4531,219,708,487,1737
"충청남도","계","25~29",34675,30798,16426,12277,525,1184,386,3877
"충청남도","계","30~34",31551,28210,12546,13944,400,993,327,3341
"충청남도","계","35~39",22472,20325,8419,10668,318,676,244,2147
"충청남도","계","40~44",22456,20586,8336,10836,397,765,252,1870
"충청남도","계","45~49",21392,19678,8273,9911,381,821,292,1714
"충청남도","계","50~54",26566,24502,11148,11346,517,1098,393,2064
"충청남도","계","55~59",28540,26379,13001,11125,619,1218,416,2161
"충청남도","계","60~64",33641,31458,16726,12073,719,1412,528,2183
"충청남도","계","65~69",28577,27099,14956,9787,749,1209,398,1478
"충청남도","계","70~74",21374,20514,12099,6821,497,832,265,860
"충청남도","계","75~79",18381,17961,11181,5350,479,755,196,420
"충청남도","계","80~84",19246,18911,13204,4568,386,599,154,335
"충청남도","계","85세 이상",17996,17738,13353,3549,307,427,102,258
"충청남도","남자","합계",189517,173976,97211,64646,3064,6442,2613,15541
"충청남도","남자","20세 미만",1314,1256,1004,171,8,26,47,58
"충청남도","남자","20~24",11682,10955,8332,1939,106,337,241,727
"충청남도","남자","25~29",21786,19527,11024,7131,367,731,274,2259
"충청남도","남자","30~34",22180,19884,9341,9322,272,700,249,2296
"충청남도","남자","35~39",16245,14749,6410,7458,222,480,179,1496
"충청남도","남자","40~44",16296,14905,6351,7562,274,537,181,1391
"충청남도","남자","45~49",14450,13190,6184,6029,253,534,190,1260
"충청남도","남자","50~54",17041,15546,8190,6144,290,670,252,1495
"충청남도","남자","55~59",16771,15256,8843,5212,307,630,264,1515
"충청남도","남자","60~64",18132,16744,10482,5046,293,642,281,1388
"충청남도","남자","65~69",13354,12492,7954,3573,282,478,205,862
"충청남도","남자","70~74",8000,7552,4850,2161,147,278,116,448
"충청남도","남자","75~79",5022,4844,3136,1342,115,182,69,178
"충청남도","남자","80~84",3871,3764,2613,909,74,129,39,107
"충청남도","남자","85세 이상",3373,3312,2497,647,54,88,26,61
"충청남도","여자","합계",165230,156184,81939,62550,3466,6319,1910,9046
"충청남도","여자","20세 미만",1477,1393,1071,239,9,38,36,84
"충청남도","여자","20~24",13407,12397,9075,2592,113,371,246,1010
"충청남도","여자","25~29",12889,11271,5402,5146,158,453,112,1618
"충청남도","여자","30~34",9371,8326,3205,4622,128,293,78,1045
"충청남도","여자","35~39",6227,5576,2009,3210,96,196,65,651
"충청남도","여자","40~44",6160,5681,1985,3274,123,228,71,479
"충청남도","여자","45~49",6942,6488,2089,3882,128,287,102,454
"충청남도","여자","50~54",9525,8956,2958,5202,227,428,141,569
"충청남도","여자","55~59",11769,11123,4158,5913,312,588,152,646
"충청남도","여자","60~64",15509,14714,6244,7027,426,770,247,795
"충청남도","여자","65~69",15223,14607,7002,6214,467,731,193,616
"충청남도","여자","70~74",13374,12962,7249,4660,350,554,149,412
"충청남도","여자","75~79",13359,13117,8045,4008,364,573,127,242
"충청남도","여자","80~84",15375,15147,10591,3659,312,470,115,228
"충청남도","여자","85세 이상",14623,14426,10856,2902,253,339,76,197
"전라북도","계","합계",296799,283930,157099,111906,5531,5729,3665,12869
"전라북도","계","20세 미만",2322,2248,1732,367,36,68,45,74
"전라북도","계","20~24",21255,20537,15987,2796,333,1050,371,718
"전라북도","계","25~29",25028,23530,14593,7310,407,900,320,1498
"전라북도","계","30~34",20493,19166,9630,8482,339,480,235,1327
"전라북도","계","35~39",14029,13162,5895,6630,216,257,164,867
"전라북도","계","40~44",15261,14346,6580,7009,287,279,191,915
"전라북도","계","45~49",16723,15676,7252,7592,294,304,234,1047
"전라북도","계","50~54",22058,20708,9852,9714,425,416,301,1350
"전라북도","계","55~59",24466,23110,11301,10496,543,407,363,1356
"전라북도","계","60~64",29089,27728,13716,12582,584,417,429,1361
"전라북도","계","65~69",26518,25522,12752,11528,512,372,358,996
"전라북도","계","70~74",21563,21047,11100,9019,446,245,237,516
"전라북도","계","75~79",19436,19071,10865,7359,440,213,194,365
"전라북도","계","80~84",20533,20275,13323,6234,400,200,118,258
"전라북도","계","85세 이상",18025,17804,12521,4788,269,121,105,221
"전라북도","남자","합계",143429,135190,78671,48820,2496,3138,2065,8239
"전라북도","남자","20세 미만",1226,1190,926,183,22,36,23,36
"전라북도","남자","20~24",11086,10755,8451,1339,185,588,192,331
"전라북도","남자","25~29",14329,13473,8593,3893,224,575,188,856
